Q16990709,[tschechoslowakischer Radrennfahrer]
Q106704637,[deutscher Bildhauer, Graveur, Modelleur und Eisengießer]
Q12043421,[slowakische Publizistin, Politikerin und Diplomatin]
Q106706026,[US-amerikanische Pop- und Jazzsängerin ]
Q92923259,[japanischer Fußballspieler]
Q16680422,[französischer Comicautor]
Q106092225,[japanischer Fußballspieler]
Q105953908,[japanischer Fußballspieler]
Q106708540,[französischer Jazz- und Fusionmusiker (Kontrabass, Komposition)]
Q30901310,[schweizerisch-philippinischer Fussballspieler]
Q94832313,[deutscher Agraringenieur und Organisator des Weltwettpflügens in Deutschland]
Q106707486,[deutsche Handballspielerin, Judoka und Leichtathletin]
Q2220031,[deutscher Kaufmann und Hamburger Bürgermeister (1829–1835)]
Q106708172,[deutscher Bürgermeister, Mitglied des Provinziallandtages der Provinz Hessen-Nassau]
Q95309357,[deutscher Komparatist und Mykologe]
Q106709159,[salzburgischer römisch-katholischer Geistlicher]
Q106709155,[deutsche Handballspielerin]
Q3312773,[japanische Filmschauspielerin und Sängerin]
Q718172,[britischer Stadtplaner, Geograph und Hochschullehrer]
Q94782355,[deutscher Geologe]
Q67702653,[US-amerikanischer American-Football-Spieler]
Q106711805,[deutsche Handballtorhüterin]
Q83283317,[weißrussischer Generalleutnant und Verteidigungsminister]
Q106712487,[niederländische Beachvolleyballspielerin]
Q106712491,[deutsche Handballtorhüterin]
Q106712482,[Mitglied des Provinziallandtages der Provinz Hessen-Nassau]
Q106712793,[irische Sprinterin]
Q106712794,[irische Sprinterin]
Q2341395,[französischer Rechtsgelehrter]
Q6082771,[georgischer Komponist und Dirigent]
Q106712933,[irische Hürdenläuferin]
Q106712796,[Schweizer Physiker und Manager]
Q106712934,[kenianische Sprinterin]
Q106712935,[kenianische Sprinterin]
Q106779337,[deutscher Filmproduzent]
Q65593903,[deutsch-österreichische Handballspielerin]
Q17388665,[Schweizer Radrennfahrer]
Q106713141,[deutscher Lehrer und Naturforscher]
Q106713370,[griechischer Komödienschauspieler]
Q25999722,[georgischer Leichtathlet]
Q106713371,[deutscher Diplom-Ingenieur, Geschäftsführer]
Q11426108,[Schweizer Vermessungsingenieur und Politiker]
Q65591286,[deutsche Handballtorhüterin]
Q106713465,[deutscher Jurist, Mitglied des Provinziallandtages der Provinz Hessen-Nassau]
Q106713466,[deutscher Maler, Kupferstecher und Lithograf ]
Q85098165,[Schweizer Künstlerin und Restauratorin]
Q65596533,[deutsche Handballspielerin und Handballtrainerin]
Q106730125,[deutscher Sportlehrer; Bläser und Erbauer von Alphörnern]
Q95197248,[deutsche Juristin]
Q102089691,[peruanische Juristin, Schriftstellerin und Diplomatin]
Q21129115,[US-amerikanische Landschaftsarchitektin]
Q21151559,[ US-amerikanische Landschaftsarchitektin]
Q5052535,[US-amerikanische Stadtplanerin, Hochschullehrerin für Stadtplanung und Stadtgestaltung und Advokatin des öffentlichen Wohnungsbaus]
Q85098589,[Schweizer Grafikerin, Malerin, Illustratorin und Kunstpädagogin ]
Q64783336,[japanischer Fußballspieler]
Q106714727,[deutscher Lehrer, Mitglied des Provinziallandtages der Provinz Hessen-Nassau]
Q106091636,[japanischer Fußballspieler]
Q1463586,[US-amerikanischer Basketballspieler]
Q3166916,[französischer Tuchhändler und Bibliophiler]
Q100792997,[US-amerikanischer American-Football-Spieler]
Q3813316,[sowjetischer Schwimmer]
Q9348366,[kubanische Hürdenläuferin]
Q106715567,[kanadische Schauspielerin]
Q106716304,[deutscher Fußballspieler]
Q15103279,[sowjetischer Pädagoge und Präsident der Akademie der Pädagogischen Wissenschaften]
Q106718631,[deutscher Pressesprecher, Podcast-Produzent und -Moderator sowie Filmkritiker]
Q56007240,[deutscher Maler]
Q95342818,[deutscher Hörspiel- und Drehbuchautor]
Q106726967,[englischer Dartspieler]
Q92073017,[thailändischer Schauspieler und Sänger]
Q1984682,[US-amerikanischer Geiger polnisch-russischer Herkunft]
Q106720987,[deutscher Journalist]
Q55683746,[Schweizer Architekt]
Q106096143,[japanischer Fußballspieler]
Q56253408,[japanischer Fußballspieler]
Q63131322,[japanischer Fußballspieler]
Q106076558,[japanischer Fußballspieler]
Q4681829,[russische, später schwedische Opernsängerin (Sopran) und Gesangslehrerin]
Q106726968,[Schweizer Kunst-Motorraddesigner]
Q16169457,[Schweizer Schriftsteller]
Q2663466,[georgischer Dirigent]
Q52157051,[deutscher Grafiker und Widerstandskämpfer]
Q54228855,[estnischer Leichtathlet]
Q96244399,[Schweizer Forstingenieur]
Q106728330,[deutscher Psychologe]
Q106727973,[deutscher Jurist und Hamburger Bürgermeister (1821–1829)]
Q106798098,[Schweizer Kinder- und Jugendarzt]
Q4706069,[britischer Astrophysiker sowie Professor an der University of Leeds]
Q65591332,[deutsche Handballspielerin]
Q65591255,[deutsche Handballspielerin]
Q65591243,[deutsche Handballspielerin und Handballtrainerin]
Q94853720,[deutscher Germanist]
Q65591270,[deutsche Handballspielerin]
Q95710820,[deutsche Theater- und Filmschauspielerin]
Q25493546,[israelischer Historiker und Hochschullehrer]
Q106728323,[deutsche Handballspielerin]
Q95291324,[deutscher Germanist, Romanist, Gymnasiallehrer und Pädagoge]
Q21183055,[US-amerikanische Gartendesignerin]
Q30332797,[US-amerikanische Landschaftsarchitektin und Gartendesignerin]
Q35397057,[irische Gärtnerin und Umweltaktivistin]
Q6153502,[ US-amerikanische Gartendesignerin]
Q5435143,[US-amerikanischer Journalist]
Q15060815,[sowjetischer Hydromechaniker und Hochschullehrer]
Q95245664,[deutscher Lehrer, Lektor und Publizist]
Q106728890,[deutscher Germanist]
Q7174486,[britischer Priester der Church of England, Suffraganbischof von Woolwich]
Q106728887,[deutscher Pädagoge]
Q106718633,[deutscher Radsportler in der Disziplin Mountainbikemarathon]
Q26923899,[kubanische Sprinterin]
Q59629110,[US-amerikanischer Altorientialist]
Q106728862,[deutscher Ministerialbeamter, Staatssekretär]
Q20895962,[kubanische Sprinterin]
Q94885653,[deutscher Email-Künstler und Grafiker]
Q106729061,[polnische Leichtathletin]
Q106729062,[deutsche Juristin]
Q35573466,[britische Hürdenläuferin]
Q4539588,[tadschikischer Diplomat und Militär]
Q106729677,[spanischer Konquistador und Gouverneur der Provinz Paria]
Q106096156,[japanischer Fußballspieler]
Q106729290,[deutscher Postmeister und Politiker]
Q60988811,[japanischer Fußballspieler]
Q84167286,[niederländischer Fußballspieler]
Q106239185,[japanischer Fußballspieler]
Q79089194,[Ethnologin und Museumsleiterin]
Q106831105,[deutsch-tunesischer Schauspieler]
Q4756232,[englischer Rechtswissenschaftler]
Q48765376,[südkoreanischer Fußballspieler]
Q106729679,[deutscher Former, Bildhauer und Modelleur ]
Q106729793,[niederländische Paläontologin]
Q2738369,[niederländischer Kolonialbeamter und Generalgouverneur von Niederländisch-Indien (1861–1866)]
Q106729784,[bildende Künstlerin]
Q30157523,[französischer Geistlicher, römisch-katholischer Erzbischof von Karthago]
Q106730275,[US-amerikanischer Schauspieler und Drehbuchautor]
Q648221,[französischer römisch-katholischer Ordenspriester, Apostolischer Präfekt der Sandwichinseln]
Q106730436,[US-amerikanischer Schauspieler und Lehrer]
Q106730439,[deutscher Psychologe]
Q3783188,[Schweizer Grafikdesigner, Grafiker, Illustrator, Maler und Zeichner.]
Q106730649,[österreichische Kuratorin, Kulturmanagerin und Architekturexpertin]
Q95204566,[deutsche Autorin]
Q94829141,[deutscher Lehrer und Heimatforscher]
Q1461166,[sowjetischer Psychiater]
Q71585799,[US-amerikanischer American-Football-Spieler]
Q66424375,[kanadischer Schauspieler und Tänzer]
Q21808756,[US-amerikanischer Fußballspieler]
Q51914708,[südkoreanischer Fußballspieler]
Q105962762,[polnischer Jazzmusiker (Schlagzeug). ]
Q106739615,[trinidadischer Leichtathlet]
Q106739600,[deutscher Journalist und Autor]
Q106809439,[Schweizer Goldschmied, Theologe, Bibelübersetzer, Autor und Metallikonograph]
Q106076578,[japanischer Fußballspieler]
Q106076566,[japanischer Fußballspieler]
Q106697571,[japanischer Fußballspieler]
Q73882401,[japanischer Fußballspieler]
Q106743399,[deutscher Basketballspieler]
Q92670370,[japanischer Fußballspieler]
Q64010468,[US-amerikanischer American-Football-Spieler]
Q106365742,[japanischer Fußballspieler]
Q6054723,[deutscher Psychologe]
Q3841057,[ungarischer Kanute]
Q77631993,[US-amerikanischer American-Football-Spieler]
Q3012873,[ungarischer Kanute]
Q106744886,[deutscher Offizier und Militärhistoriker]
Q106746065,[Mitglied des Provinziallandtages der Provinz Hessen-Nassau]
Q106750438,[deutscher römisch-katholischer Theologe]
Q92376253,[kanadisch-amerikanischer Footballspieler]
Q16364242,[serbaidschanische Gynäkologin, Doktor der medizinischen Wissenschaften, Professorin
]
Q106750441,[deutscher Physiker und Autor]
Q106750443,[deutscher Musiker (Bassist)]
Q6089248,[ungarischer Kanute]
Q106811838,[deutscher Regisseur, Fiction-Producer, Drehbuchautor]
Q106750444,[deutscher Flottillenadmiral (Marine der Bundeswehr)]
Q94937849,[Provinzialdirektor Oberhessen und Rheinhessen]
Q106750424,[eutsche Künstlerin
]
Q5625588,[ungarischer Kanute]
Q4025424,[römisch-katholischer Geistlicher]
Q94776507,[deutscher Psychologe]
Q106515317,[neuseeländischer Mittelstreckenläufer]
Q106751121,[deutscher Journalist]
Q106751406,[salzburgischer römisch-katholischer Geistlicher]
Q106751408,[salzburgischer römisch-katholischer Geistlicher]
Q106751845,[salzburgischer römisch-katholischer Geistlicher]
Q106751847,[salzburgischer römisch-katholischer Geistlicher]
Q106751849,[britischer Graphiksammler und Amateurkunsthistoriker]
Q106751850,[salzburgischer römisch-katholischer Geistlicher und Abt von Stift Admont]
Q106751853,[salzburgischer römisch-katholischer Geistlicher]
Q106752119,[salzburgischer römisch-katholischer Geistlicher]
Q106752120,[salzburgischer römisch-katholischer Geistlicher]
Q5727666,[römisch-katholischer Geistlicher]
Q6137129,[US-amerikanischer römisch-katholischer Geistlicher, Erzbischof von Dubuque]
Q106754497,[niederländischer Paläontologe]
Q67201488,[US-amerikanischer American-Football-Spieler]
Q4019918,[schottisch-amerikanischer General]
Q106754499,[deutscher Fußballspieler]
Q106239673,[japanischer Fußballspieler]
Q106754500,[römisch-katholischer Geistlicher]
Q95317146,[österreichischer Historiker]
Q106754490,[Übersetzerin]
Q24871102,[japanischer Fußballspieler]
Q95193774,[deutsche Autorin]
Q106754492,[deutsche Phantastik-Autorin]
Q72939793,[US-amerikanischer American-Football-Spieler]
Q89449266,[japanischer Fußballspieler]
Q12296407,[römischer Suffektkonsul (113)]
Q40030793,[japanischer Fußballspieler]
Q5556717,[pakistanische Politikerin]
Q106757449,[Todesopfer rechtsextremer Gewalt in der Bundesrepublik Deutschland]
Q106075428,[japanischer Fußballspieler]
Q106757511,[deutscher Fußballspieler]
Q18916639,[deutsche Schriftstellerin]
Q106076545,[japanischer Fußballspieler]
Q16828824,[deutscher Jurist und Hamburger Bürgermeister (1843–1855)]
Q106757450,[deutscher Geiger, Musikpädagoge und Autor]
Q60613271,[nigerianischer Fußballspieler]
Q106757452,[deutscher Journalist und Chefredakteur]
Q6526306,[bayerischer General der Kavallerie und Kriegsminister]
Q40030773,[japanischer Fußballspieler]
Q22117810,[japanischer Fußballspieler]
Q106076550,[nordkoreanischer Fußballspieler]
Q106541783,[deutscher Fußballspieler]
Q106765241,[deutsche Malerin]
Q106760143,[kursächsischer Obersteuereinnehmer]
Q106760118,[deutsch-amerikanischer Romanist und Hochschullehrer]
Q95206517,[deutsche Historikerin]
Q106761277,[Metallhandwerker der Merowingerzeit]
Q95881473,[serbisch-US-amerikanischer Schauspieler und ehemaliger Bodyguard]
Q8073694,[ungarischer Kanute]
Q106761279,[germanischer Metallhandwerker]
Q106762182,[germanischer Metallhandwerker]
Q106762432,[italienischer Kardinal]
Q106762631,[österreichischer Fußballspieler]
Q106762608,[österreichischer Fußballspieler]
Q106762891,[polnischer Paläontologe]
Q106465443,[japanischer Fußballspieler]
Q106078327,[japanischer Fußballspieler]
Q60452246,[japanischer Fußballspieler]
Q106763148,[kursächsischer Hofbeamter und Genealoge]
Q106096136,[japanischer Fußballspieler]
Q106763276,[Obergärtner in den botanischen Gärten St. Petersburg und Bern]
Q106371670,[japanischer Fußballspieler]
Q106076571,[japanischer Fußballspieler]
Q106763275,[österreichische Bratscherin]
Q106096129,[japanischer Fußballspieler]
Q3946659,[schottischer Architekt]
Q106076526,[japanischer Fußballspieler]
Q106076520,[japanischer Fußballspieler]
Q106764454,[deutscher Ordensgeistlicher und römisch-katholischer Theologe]
Q106365732,[japanischer Fußballspieler]
Q4954920,[US-amerikanischer Filmproduzent]
Q106764010,[evangelischer Theologe]
Q7177062,[britischer Air Chief Marshal]
Q908878,[ungarischer Kanute]
Q106764455,[deutscher Bildhauer]
Q106764439,[deutscher Jurist, Richter am Bundesfinanzhof]
Q106764440,[deutscher Jurist, Richter am Bundesfinanzhof]
Q106764893,[deutscher Maler und Grafiker]
Q7350484,[US-amerikanischer Bundesrichter]
Q106764895,[deutscher Fußballspieler]
Q106764896,[niederländisch-französischer Fußballspieler]
Q89162230,[australischer Basketballspieler]
Q14565879,[Schweizer Lehrer und romanischer Schriftsteller]
Q91849766,[US-amerikanische Schauspielerin]
Q106765084,[deutscher Jurist, Richter am Bundesfinanzhof]
Q106765085,[deutsche Fotografin, Galeristin und Sammlerin]
Q106765235,[deutscher Handballspieler]
Q32987059,[US-amerikanischer Schauspieler]
Q106765238,[deutscher Basketballspieler]
Q106765648,[deutscher Adliger]
Q5129065,[US-amerikanischer Paläontologe]
Q106765269,[malawischer Geistlicher, römisch-katholischer Bischof von Dedza]
Q106766482,[Provinzialdirektor von Rheinhessen]
Q106939399,[deutsche Juristin, Richterin und Gerichtspräsidentin]
Q106766483,[deutsch-amerikanischer Germanist, Romanist und Komparatist]
Q95247587,[deutscher Beamter, Rechnungshofpräsident]
Q4355131,[britischer Film- und Theaterschauspieler]
Q21387992,[US-amerikanischer Paläontologe]
Q106765856,[deutscher Hörfunkmoderator und Musikredakteur]
Q3119994,[französischer Marineoffizier, Journalist und Schriftsteller; Pionier der Aeronautik]
Q106766034,[deutsche Christliche Archäologin]
Q55126603,[deutscher lutherischer Theologe und Geistlicher]
Q106766484,[US-amerikanisch-schweizerischer Basketballspieler]
Q6218802,[britischer Air Chief Marshal]
Q106766115,[deutscher katholischer Theologe und Alttestamentler]
Q106766435,[deutsche Kriminalschriftstellerin]
Q12172556,[sowjetischer Erdölingenieur und Hochschullehrer]
Q37687647,[deutsche Miniaturzeichnerin und sächsische Hofmalerin]
Q106766704,[deutsche evangelische Theologin]
Q8853333,[US-amerikanischer Basketballspieler]
Q2619455,[spanischer Radrennfahrer]
Q93231822,[deutscher evangelischer Kirchenhistoriker]
Q106766705,[deutscher evangelischer Religionspädagoge]
Q106766706,[deutscher Psychologe]
Q95007006,[deutscher Maler und Hochschullehrer]
Q3260617,[französischer General und Politiker]
Q106766877,[Äbtissin des Klosters Frauenchiemsee (1686–1702)]
Q106766975,[österreichischer Rechtswissenschaftler]
Q106767049,[deutscher Verleger]
Q94530031,[österreichischer römisch-katholischer Ordenspriester, Propst von St. Florian]
Q7296718,[indischer Hockeyspieler]
Q4911428,[britischer Air Chief Marshal]
Q25381531,[burkinabéische Juristin, Ehefrau von Roch Marc Kaboré, First Lady von Burkina Faso]
Q29982741,[nigrischer Marathonläufer]
Q29974717,[nigrischer Marathonläufer]
Q29964020,[nigrischer Marathonläufer]
Q26704983,[nigrischer Leichtathlet]
Q106771725,[deutscher Verwaltungsjurist]
Q61910895,[US-amerikanische Journalistin und Menschenrechtsaktivistin]
Q106768548,[japanischer Sprinter]
Q106768549,[japanischer Sprinter]
Q107310809,[deutsch-chilenischer Schriftsteller]
Q106768593,[japanischer Sprinter]
Q94814780,[deutscher Pädagoge, evangelisch-lutherischer Geistlicher und Publizist]
Q5495424,[US-amerikanischer Gitarrist, Folksänger, Produzent und Songwriter]
Q106770139,[deutscher Leichtathlet]
Q106771726,[deutscher Architekt und Stadtplaner]
Q106770130,[japanischer Fußballspieler]
Q107021911,[ deutsche Juristin, Richterin und Gerichtspräsidentin]
Q89449343,[japanischer Fußballspieler]
Q40030675,[japanischer Fußballspieler]
Q56253454,[japanischer Fußballspieler]
Q89449260,[japanischer Fußballspieler]
Q55620169,[österreichisch-französischer Germanist, Romanist und Hochschullehrer]
Q106782374,[kirgisischer Unternehmer und Politiker]
Q106766053,[niederländischer Fußballspieler]
Q106771826,[deutscher Fußballspieler]
Q55122795,[deutscher Rechtswissenschaftler]
Q106771827,[deutscher Fußballspieler]
Q106771934,[deutscher Fußballspieler]
Q87121998,[Schweizer Fussballspieler]
Q106772188,[deutsch-amerikanischer Literaturwissenschaftler und Hochschullehrer]
Q106772189,[US-amerikanischer Schauspieler]
Q106772408,[deutscher Soziologe]
Q27672145,[Danziger Kaufmann, Reeder und Konsul der Hansestadt Hamburg in Danzig]
Q6733203,[indischer Hockeyspieler]
Q105531911,[brasilianische Supercentenarian]
Q66439789,[US-amerikanischer Schauspieler und Synchronsprecher]
Q102347093,[kubanischer Rundfunk- und Fernsehmoderator]
Q106772810,[Bürgermeister, Mitglied des Provinziallandtages der Provinz Hessen-Nassau]
Q3189860,[deutscher Maler]
Q106773233,[deutscher Politiker (USPD/SPD)]
Q106773234,[Bürgermeister, Mitglied des Provinziallandtages der Provinz Hessen-Nassau]
Q106773631,[österreichischer Autor und Journalist]
Q106773433,[senegalesischer Basketballspieler]
Q106773632,[österreichischer Kernphysiker]
Q95173062,[deutscher Theologe, Jurist und Schriftsteller]
Q18603469,[niederländischer Landschaftsmaler, Radierer und Lithograf ]
Q106773633,[deutscher Politiker (AfD), MdL]
Q106773634,[deutscher Politiker (AfD), MdL]
Q100874765,[französischer Basketballspieler]
Q95280996,[deutscher Historiker und Politikwissenschaftler]
Q2401481,[indischer Geostratege und Publizist]
Q106774646,[deutscher Fußballspieler]
Q94855964,[deutscher Konsular- und Ministerialbeamter im Auswärtigen Dienst]
Q20819716,[deutsch-bulgarische Unternehmerin]
Q106766545,[malischer Fußballspieler]
Q3087929,[österreichisch-namibischer Rallyefahrer und Rancher]
Q27836075,[deutscher Hammerwerfer]
Q106775143,[deutscher Gutsbesitzer und Abgeordneter des Provinziallandtages der Provinz Hessen-Nassau]
Q52156320,[deutscher Landschafts- und Marinemaler der Düsseldorfer Schule]
Q106776625,[Schweizer Politikerin (SP)]
Q106775688,[österreichischer Fußballspieler]
Q7197476,[britisch-amerikanische Politologin und Hochschullehrerin]
Q63929108,[schottische Politikerin]
Q3218936,[britischer Schauspieler und Dramatiker]
Q106805215,[deutscher Historiker und Archivar]
Q7076836,[US-amerikanischer Baseballpionier, Pädagoge, Intellektueller und Bürgerrechtsaktivist]
Q15074743,[sowjetisch-russischer Physiker und Hochschullehrer]
Q106776635,[deutscher Unternehmer und Hochschulgründer]
Q95233435,[deutscher Schriftsteller]
Q106776636,[US-amerikanischer Komponist für Film und Fernsehen]
Q106777127,[deutscher Ritter]
Q95346253,[österreichischer Lehrer, Mundartdichter und Komponist]
Q59750415,[US-amerikanischer Politologe und Hochschullehrer]
Q764259,[deutscher Kriegsverbrecher und Angehöriger der Lager-SS im KZ Auschwitz]
Q3067865,[bulgarischer Schriftsteller, Bildungsfunktionär und Aufklärer]
Q22277103,[niederländischer Motorradrennfahrer]
Q14637359,[niederländischer Leichtathlet]
Q106777372,[australischer Motorradrennfahrer]
Q21004830,[US-amerikanischer Filmproduzent]
Q56065670,[niederländischer Leichtathlet]
Q11567540,[japanischer Geigenbauer]
Q66685898,[brasilianischer Fußballspieler]
Q84345880,[brasilianischer Fußballspieler]
Q106620176,[japanischer Fußballspieler]
Q106777915,[deutscher Handballspieler]
Q106778937,[portugiesischer Jazzmusiker (Altsaxophon, Komposition)]
Q48179240,[namibischer Straßenradrennfahrer]
Q52766070,[schweizerisch-kroatischer Fussballspieler]
Q67191582,[schottischer Fußballschiedsrichter]
Q106779086,[türkischer Motorradrennfahrer]
Q106779087,[niederländischer Motorradrennfahrer]
Q106779172,[spanischer Motorradrennfahrer]
Q106779235,[niederländischer Motorradrennfahrer]
Q106463978,[japanischer Motorradrennfahrer]
Q2895586,[britischer Musiker, Singer-Songwriter, Autor, DJ und Radiosprecher]
Q47529393,[rumänische Opernsängerin (Sopran)]
Q106780856,[deutscher Unternehmer, Mitglied des Kurhessischen Kommunallandtages Kassel]
Q106781550,[englischer Linguist und Theaterhistoriker]
Q106781546,[deutscher Apotheker, Mitglied des Kurhessischen Kommunallandtages Kassel]
Q2634861,[aserbaidschanische Ballerina und Ballettlehrerin]
Q106798100,[österreichischer Architekt]
Q106781813,[deutsche Autorin und Filmemacherin]
Q8002363,[bayerischer Generalleutnant und Kriegsminister]
Q106805144,[deutscher Architekt, Bauunternehmer und Gutsbesitzer]
Q106782122,[deutscher Ökonom, Mitglied des Kurhessischen Kommunallandtages Kassel]
Q106782119,[deutsch-amerikanischer Romanist und Hochschullehrer]
Q95775580,[deutscher Regisseur, Autor und Kameramann]
Q106782113,[englische Übersetzerin]
Q106782378,[deutscher Maler und Grafiker]
Q99390850,[deutsche Künstlerin]
Q34821605,[kenianischer Sprinter]
Q11401241,[japanischer Fischereibiologe und Ozeanograph]
Q106782870,[kenianischer Sprinter]
Q106782871,[kenianischer Sprinter]
Q106783060,[deutscher Medienunternehmer und Jurist]
Q65029627,[brasilianischer Fußballspieler]
Q104774584,[brasilianischer Fußballspieler]
Q5857965,[US-amerikanischer Science-Fiction-Autor]
Q24204052,[niederländischer Radrennfahrer]
Q66309096,[brasilianischer Fußballspieler]
Q106783178,[brasilianischer Fußballspieler]
Q15974155,[französischer Geher]
Q81738481,[französischer Basketballtrainer und ehemaliger -spieler]
Q106784980,[US-amerikanischer Schauspieler]
Q12171609,[ukrainisch-bulgarischer Romanist und Provenzalist]
Q106785945,[französische Schriftstellerin]
Q106786630,[französischer Triathlet]
Q106788948,[deutscher Jurist und Geheimer Oberjustizrat]
Q107177431,[deutsche Richterin, Gerichtspräsidentin und Verfassungsrichterin]
Q18210860,[iranischer Fußballspieler]
Q106791244,[brasilianischer Fußballspieler]
Q97400106,[niederländischer Jazzmusiker und Fotograf]
Q64748390,[kolumbianischer Fußballspieler]
Q106797876,[deutscher Philosoph und Autor]
Q106798102,[Rittergutsbesitzer, Mitglied des Kurhessischen Kommunallandtages Kassel]
Q94904687,[deutscher Historiker und Verleger]
Q1087013,[US-amerikanischer Psychiater]
Q3361768,[Tochter Louis-Philippe II. Joseph de Bourbon, duc d’Orléans]
Q106809202,[deutsche Malerin]
Q106798099,[kenianischer Journalist]
Q3430861,[schottischer Ingenieur]
Q5233150,[US-amerikanischer Politiker]
Q106800069,[US-amerikanische Finanzmaklerin sowie Anlagebetrügerin]
Q18128207,[russisch-namibischer Historiker und Archivar]
Q106785300,[kroatisch-deutscher Fußballspieler]
Q4100510,[russisch-sowjetischer Physiker und Hochschullehrer]
Q106800926,[spanisch-französischer Ordensgeistlicher, römisch-katholischer Bischof von Ajaccio]
Q94943588,[deutscher Maler]
Q106802767,[deutscher Unternehmersohn und Milliardär]
Q106803224,[britische Schauspielerin]
Q106803200,[deutscher Bildhauer und Maler]
Q106803521,[deutsche Turntrainerin]
Q106803156,[Oberbürgermeister, Mitglied des Kurhessischen Kommunallandtages Kassel]
Q97162174,[englischer Fußballspieler]
Q61766530,[französischer Rennfahrer]
Q106803518,[deutscher Beamter, Rechnungshofpräsident]
Q106803671,[portugiesischer Sprinter]
Q3292406,[Première dame d’honneur der Königin Maria Leszczyńska]
Q60050118,[französischer Fußballspieler]
Q106803672,[portugiesischer Sprinter]
Q106804520,[Schweizer Schriftsteller]
Q5622436,[israelischer Fußballtrainer und -spieler]
Q16266388,[britisches Fotomodell, Baronin]
Q106804270,[portugiesischer Sprinter]
Q106804524,[deutscher Fußballspieler]
Q106804525,[ecuadorianischer Leichtathlet]
Q55681270,[österreichischer Komponist]
Q106804658,[deutscher Verwaltungsjurist, Rechnungshofpräsident]
Q106804660,[Beigeordneter, Mitglied des Provinziallandtages der Provinz Hessen-Nassau]
Q53997317,[67. Präsidentin des New York Stock Exchange (NYSE)]
Q106804681,[ecuadorianischer Leichtathlet]
Q95004248,[ deutsch-amerikanische Romanistin und Hochschullehrerin]
Q106809364,[deutsche Journalistin und Autorin]
Q21264148,[Schweizer Pädagogin]
Q106805216,[deutscher Sportwissenschaftler und Hochschullehrer]
Q5113344,[britischer Maskenbildner]
Q87974161,[san-marinesische Politikerin]
Q106805032,[deutsche Wohlfahrtspflegerin und Leiterin des heutigen Deutschen Zentralinstitut für soziale Fragen]
Q106805028,[österreichischer Theaterschauspieler, Rezitator und Logopäde]
Q106805021,[Landrat, Mitglied des Provinziallandtages der Provinz Hessen-Nassau]
Q106806344,[Chefredaktorin Audio beim Schweizer Radio und Fernsehen (SRF)]
Q106806452,[Schweizer Kommunikationsfachfrau]
Q61579815,[deutscher Maler]
Q106805218,[antiker römischer Toreut]
Q647066,[Genfer Bürgerin und Schweizer Volksheldin]
Q106805016,[estnische Dichterin]
Q106842225,[Schweizer Politikerin (SP)]
Q56195338,[US-amerikanischer Radrennfahrer]
Q29006013,[niederländischer Radrennfahrer]
Q106805220,[salzburgischer römisch-katholischer Geistlicher]
Q106805221,[deutscher Verwaltungsjurist, Rechnungshofpräsident]
Q6094618,[smanischer Schriftsteller und Dichter
]
Q94916670,[deutscher Maler]
Q99884320,[peruanischer Geschäftsmann und Politiker]
Q107030857,[Schweizer Soziologin]
Q106805874,[Schweizer Verwaltungsjuristin]
Q95777925,[britischer Schauspieler]
Q95747083,[britische Filmeditorin]
Q106805873,[deutsch-schweizerischer Mediziner]
Q13100342,[indischer Fußballspieler]
Q106805867,[jamaikanischer Leichtathlet]
Q1302008,[ungarische Schriftstellerin]
Q95887322,[deutscher Schauspieler]
Q106806346,[Kunsthistorikerin und Leiterin des Bamberger Diözesanmuseums]
Q106806339,[deutscher Landschaftsmaler, Kunsthändler und Galerist]
Q1771205,[estnischer Politologe]
Q106806341,[deutscher Basketballspieler]
Q6008315,[ungarischer Kanute]
Q21782668,[US-amerikanische Landschaftsarchitektin]
Q4765501,[US-amerikanische Landschaftsarchitektin und Hochschullehrerin]
Q5362379,[US-amerikanische Landschaftsarchitektin und Stadtplanerin]
Q6526622,[australische Stadtplanerin und Hochschullehrerin]
Q106857931,[deutscher Künstler]
Q2889506,[französische Illustratorin und Autorin]
Q106807083,[deutscher Jurist, Präsident des OLG Rostock]
Q36386445,[kolumbianischer Leichtathlet]
Q61749012,[französischer Sprinter]
Q106807462,[französischer Hürdenläufer]
Q977468,[französischer Hürdenläufer senegalesischer Herkunft]
Q29265018,[französischer Sprinter]
Q106809203,[salzburgischer römisch-katholischer Geistlicher]
Q7908412,[iranischer Fußballspieler]
Q4984966,[amerikanischer Jazzmusiker (Schlagzeug)]
Q106808237,[deutsch-amerikanischer Romanist und Hochschullehrer]
Q104718095,[brasilianischer Fußballspieler]
Q94583591,[brasilianischer Fußballspieler]
Q59180330,[neuseeländischer Rennfahrer]
Q7326888,[britischer Air Chief Marshal]
Q16234710,[kosovarisch-schweizerischer Fussballspieler]
Q65766558,[slowenischer Fußballspieler]
Q103850463,[US-amerikanische Sozialpsychologin]
Q3172682,[bretonischer und französischen Militär]
Q106809172,[salzburgischer römisch-katholischer Geistlicher]
Q16166470,[Bürgermeister von Kiew]
Q4401617,[sowjetisch-russischer Mathematiker, Wissenschaftshistoriker und Hochschullehrer]
Q11921194,[deutscher Zisterzienser und Komponist]
Q28055319,[bulgarischer Offizier und Ministerpräsident]
Q55885910,[salzburgischer römisch-katholischer Geistlicher]
Q3287662,[französischer Schauspieler]
Q7146736,[britischer Air Chief Marshal]
